"142236";"Malaya Ogarevka";"Teplo-Ogarevsky District, Tula Oblast, Russia";"37.836851,53.631262"
"142237";"Мичуринский";"Тепло-Огаревский район, Тульская область, Россия";"37.590353,53.596002"
"142238";"Нарышкино";"Тепло-Огаревский район, Тульская область, Россия";"37.639931,53.691539"
"142241";"Бестужевский";"Узловский район, Тульская область, Россия";"38.367351,53.793093"
"142242";"Brusyanskiy";"Uzlovsky District, Tula Oblast, Russia";"38.090913,53.997726"
"142243";"Бутырки";"Узловский район, Тульская область, Россия";"38.457282,53.762881"
"142245";"Dubovka";"Uzlovsky District, Tula Oblast, Russia";"38.100534,53.921048"
"142246";"Каменецкий";"Узловский район, Тульская область, Россия";"38.221456,54.012141"
"142248";"Люторичи";"Узловский район, Тульская область, Россия";"38.443645,53.899695"
"142249";"Майский";"Узловский район, Тульская область, Россия";"38.212616,53.963007"
"142252";"Rakitino";"Uzlovsky District, Tula Oblast, Russia";"38.466507,53.807972"
"142253";"Смородино";"Узловский район, Тульская область, Россия";"38.317881,53.931212"
"142254";"Fedorovka";"Uzlovsky District, Tula Oblast, Russia";"38.098809,53.885039"
"142255";"Архангельское";"Чернский район, Тульская область, Россия";"37.109755,53.33001"
"142258";"Ержино";"Чернский район, Тульская область, Россия";"36.911101,53.334"
"142259";"Жизнь";"Чернский район, Тульская область, Россия";"36.591858,53.430518"
"142260";"Кожинка";"Чернский район, Тульская область, Россия";"36.99327,53.394208"
"142261";"Kresty";"Chernsky District, Tula Oblast, Russia";"36.871342,53.494677"
"142262";"Липицы";"Чернский район, Тульская область, Россия";"37.275359,53.367416"
"142263";"Молчаново Правое";"Чернский район, Тульская область, Россия";"37.412173,53.325675"
"142269";"Спартак";"Чернский район, Тульская область, Россия";"37.137019,53.437862"
"142270";"Станция Скуратово";"Чернский район, Тульская область, Россия";"37.035527,53.567787"
"142271";"Степной";"Чернский район, Тульская область, Россия";"37.026454,53.594901"
"142276";"Жердево";"Щекинский район, Тульская область, Россия";"37.107428,53.942836"
"142277";"Житово-Дедово";"Щекинский район, Тульская область, Россия";"37.501923,53.942264"
"142279";"Лазарево";"Щекинский район, Тульская область, Россия";"37.488242,53.854039"
"142280";"Лапотково";"Щекинский район, Тульская область, Россия";"37.425459,53.841174"
"142282";"Ломинцевский";"Щекинский район, Тульская область, Россия";"37.665605,53.984604"
"142283";"Лукино";"Щекинский район, Тульская область, Россия";"37.390541,53.812029"
"142288";"Социалистический";"Щекинский район, Тульская область, Россия";"37.613126,53.972419"
"142289";"Архангельское";"Ясногорский район, Тульская область, Россия";"37.619576,54.455872"
"142293";"Верхнее Красино";"Ясногорский район, Тульская область, Россия";"37.854162,54.647906"
"142295";"Есуковский";"Ясногорский район, Тульская область, Россия";"37.819469,54.809791"
"142297";"Klimovskoye";"Yasnogorsky District, Tula Oblast, Russia";"37.800604,54.707327"
"142298";"Машково";"Ясногорский район, Тульская область, Россия";"37.818247,54.519866"
"142299";"Ревякино";"Ясногорский район, Тульская область, Россия";"37.65638,54.366728"
"142301";"Спицынский";"Ясногорский район, Тульская область, Россия";"38.013882,54.585789"
"142302";"Taydakovo";"Yasnogorsky District, Tula Oblast, Russia";"37.524956,54.478174"
"142303";"Хотушь";"Ясногорский район, Тульская область, Россия";"37.739492,54.542169"
"142306";"Kyzyl-Dag";"Bai-Tayginsky District, Tyva Republic, Russia";"90.107994,51.040598"
"142307";"Шуй";"Бай-Тайгинский район, Республика Тыва, Россия";"90.340658,50.886734"
"142309";"Аянгаты";"Барун-Хемчикский район, Республика Тыва, Россия";"90.844343,50.993529"
"142311";"Шекпээр";"Барун-Хемчикский район, Республика Тыва, Россия";"90.680185,51.169413"
"142312";"Ergi-Barlyk";"Barun-Hemchiksky District, Tyva Republic, Russia";"90.405651,50.936961"
"142313";"Бажын-Алаак";"Дзун-Хемчикский район, Республика Тыва, Россия";"91.733118,51.230349"
"142315";"Хондергей";"Дзун-Хемчикский район, Республика Тыва, Россия";"91.619059,51.126658"
"142316";"Чыргакы";"Дзун-Хемчикский район, Республика Тыва, Россия";"91.006345,51.064786"
"142318";"Бояровка";"Каа-Хемский район, Республика Тыва, Россия";"95.35261,51.537321"
"142321";"Сизим";"Каа-Хемский район, Республика Тыва, Россия";"95.94372,51.317551"
"142323";"Сукпак";"Кызылский район, Республика Тыва, Россия";"94.264373,51.645375"
"142325";"Целинное";"Кызылский район, Республика Тыва, Россия";"94.804548,51.329382"
"142328";"Eerbek";"Kyzylsky District, Tyva Republic, Russia";"94.20768,51.649153"
"142329";"Dus-Dag";"Ovyursky District, Tyva Republic, Russia";"92.681461,50.813591"
"142330";"Sagly";"Ovyursky District, Tyva Republic, Russia";"91.331131,50.493971"
"142332";"Чаа-Суур";"Овюрский район, Республика Тыва, Россия";"92.760324,50.826298"
"142333";"Аржаан";"Пий-Хемский район, Республика Тыва, Россия";"93.604875,52.060244"
"142335";"Уюк";"Пий-Хемский район, Республика Тыва, Россия";"94.031027,52.07719"
"142336";"Хадын";"Пий-Хемский район, Республика Тыва, Россия";"93.628087,51.958037"
"142338";"Шивилиг";"Пий-Хемский район, Республика Тыва, Россия";"93.7104,52.24022"
"142339";"Алдан-Маадыр";"Сут-Хольский район, Республика Тыва, Россия";"90.977491,51.296053"
"142340";"Ishkin";"D-Holsky District, Tyva Republic, Russia";"91.475149,51.566807"
"142345";"Межегей";"Тандинский район, Республика Тыва, Россия";"94.322719,51.25579"
"142350";"Шуурмак";"Тес-Хемский район, Республика Тыва, Россия";"95.326397,50.651079"
"142351";"Yrban";"Todzhinsky District, Tyva Republic, Russia";"95.728016,52.712797"
"142352";"Арыскан";"Улуг-Хемский район, Республика Тыва, Россия";"92.707188,51.404598"
"142357";"Элегест";"Чеди-Хольский район, Республика Тыва, Россия";"93.960823,51.362692"
"142359";"Нарын";"Эрзинский район, Республика Тыва, Россия";"95.569365,50.199865"
"142362";"Быструха";"Абатский район, Тюменская область, Россия";"70.625036,56.422107"
"142364";"Камышинка";"Абатский район, Тюменская область, Россия";"70.662468,56.133432"
"142367";"Майский";"Абатский район, Тюменская область, Россия";"70.146746,55.930524"
"142368";"Назарово";"Абатский район, Тюменская область, Россия";"70.787173,56.567643"
"142369";"Ощепково";"Абатский район, Тюменская область, Россия";"70.698931,56.483209"
"142371";"Тушнолобово";"Абатский район, Тюменская область, Россия";"70.137924,56.212114"
"142373";"Иваново";"Армизонский район, Тюменская область, Россия";"67.768141,56.088373"
"142380";"Яровое";"Армизонский район, Тюменская область, Россия";"67.580196,55.991501"
"142391";"Юрминка";"Аромашевский район, Тюменская область, Россия";"68.62005,56.768305"
"142395";"Okunevo";"Berdyuzhsky District, Tyumen Oblast, Russia";"68.69205,55.717487"
"142396";"Peganovo";"Berdyuzhsky District, Tyumen Oblast, Russia";"68.694305,55.859802"
"142399";"Уктуз";"Бердюжский район, Тюменская область, Россия";"68.48126,55.610895"
"142403";"Дубровное";"Вагайский район, Тюменская область, Россия";"69.430106,57.95274"
"142405";"Казанское";"Вагайский район, Тюменская область, Россия";"69.650651,57.791753"
"142407";"Куларово";"Вагайский район, Тюменская область, Россия";"68.790038,57.956551"
"142410";"Ptitskoye";"Vagaysky District, Tyumen Oblast, Russia";"68.854321,57.737918"
"142411";"Супра";"Вагайский район, Тюменская область, Россия";"69.561233,57.997364"
"142413";"Фатеево";"Вагайский район, Тюменская область, Россия";"69.31513,58.046449"
"142414";"Черное";"Вагайский район, Тюменская область, Россия";"69.170564,57.652987"
"142415";"Шестовое";"Вагайский район, Тюменская область, Россия";"68.254337,57.447194"
"142416";"Шишкина";"Вагайский район, Тюменская область, Россия";"68.705498,57.507856"
"142418";"Боково";"Викуловский район, Тюменская область, Россия";"70.26403,56.802716"
"142432";"Евсино";"Голышмановский район, Тюменская область, Россия";"68.290323,56.702451"
"142433";"Земляная";"Голышмановский район, Тюменская область, Россия";"68.459117,56.21315"
"142434";"Королево";"Голышмановский район, Тюменская область, Россия";"68.487243,56.555813"
"142437";"Медведево";"Голышмановский район, Тюменская область, Россия";"68.49646,56.356318"
"142438";"Оськина";"Голышмановский район, Тюменская область, Россия";"68.148578,56.67404"
"142439";"Ражево";"Голышмановский район, Тюменская область, Россия";"68.383631,56.150183"
"142440";"Средние Чирки";"Голышмановский район, Тюменская область, Россия";"68.300339,56.10056"
"142442";"Хмелевка";"Голышмановский район, Тюменская область, Россия";"68.722826,56.596154"
"142444";"Бигила";"Заводоуковский городской округ, Тюменская область, Россия";"66.655821,56.403487"
"142450";"Лебедевка";"Заводоуковский городской округ, Тюменская область, Россия";"66.956756,56.790122"
"142451";"Новая Заимка";"Заводоуковский городской округ, Тюменская область, Россия";"66.917284,56.485276"
"142456";"Старая Заимка";"Заводоуковский городской округ, Тюменская область, Россия";"66.841772,56.517892"
"142458";"Шестаково";"Заводоуковский городской округ, Тюменская область, Россия";"66.974597,56.69357"
"142463";"Кировский";"Исетский район, Тюменская область, Россия";"65.738461,56.717594"
"142464";"Коммунар";"Исетский район, Тюменская область, Россия";"65.536511,56.56683"
"142468";"Rafaylovo";"Isetsky District, Tyumen Oblast, Russia";"65.252661,56.433919"
"142470";"Шорохово";"Исетский район, Тюменская область, Россия";"65.385899,56.650636"
"142471";"Боровое";"Ишимский район, Тюменская область, Россия";"69.683179,56.16591"
"142474";"Гагарино";"Ишимский район, Тюменская область, Россия";"69.379584,56.010629"
"142475";"Ершово";"Ишимский район, Тюменская область, Россия";"69.303398,56.178208"
"142480";"Мизоново";"Ишимский район, Тюменская область, Россия";"69.081451,56.077131"
"142487";"Ravnets";"Ishim District, Tyumen Oblast, Russia";"69.787159,56.19232"
"142489";"Tobolovo";"Ishim District, Tyumen Oblast, Russia";"69.146211,56.206011"
"142492";"Большая Ченчерь";"Казанский район, Тюменская область, Россия";"69.437409,55.791354"
"142493";"Большие Ярки";"Казанский район, Тюменская область, Россия";"69.298979,55.596295"
"142500";"Огнево";"Казанский район, Тюменская область, Россия";"69.316226,55.772816"
"142501";"Пешнево";"Казанский район, Тюменская область, Россия";"69.41655,55.552256"
"142503";"Чирки";"Казанский район, Тюменская область, Россия";"68.989006,55.752237"
"142506";"Бухтал";"Нижнетавдинский район, Тюменская область, Россия";"65.163764,57.505642"
"142507";"Велижаны";"Нижнетавдинский район, Тюменская область, Россия";"65.750642,57.548124"
"142508";"Веселая Грива";"Нижнетавдинский район, Тюменская область, Россия";"65.227212,57.608087"
"142512";"Средние Тарманы";"Нижнетавдинский район, Тюменская область, Россия";"65.356416,57.367079"
"142513";"Тюнево";"Нижнетавдинский район, Тюменская область, Россия";"65.698594,57.39037"
"142514";"Черепаново";"Нижнетавдинский район, Тюменская область, Россия";"65.996574,57.701785"
"142515";"Чугунаево";"Нижнетавдинский район, Тюменская область, Россия";"65.663308,57.645903"
"142517";"Вагай";"Омутинский район, Тюменская область, Россия";"67.308563,56.473818"
"142519";"Okunevskoye";"Omutinsky District, Tyumen Oblast, Russia";"67.448692,56.56796"
"142520";"Шабаново";"Омутинский район, Тюменская область, Россия";"67.886099,56.487766"
"142533";"Усово";"Сладковский район, Тюменская область, Россия";"69.907506,55.449215"
"142536";"Готопутово";"Сорокинский район, Тюменская область, Россия";"70.163769,56.772887"
"142537";"Жидоусово";"Сорокинский район, Тюменская область, Россия";"69.990232,56.737505"
"142544";"Ачиры";"Тобольский район, Тюменская область, Россия";"67.309327,58.792366"
"142545";"Байкалово";"Тобольский район, Тюменская область, Россия";"67.640087,57.775766"
"142546";"Бизино";"Тобольский район, Тюменская область, Россия";"68.270309,58.141186"
"142549";"Дегтярево";"Тобольский район, Тюменская область, Россия";"68.084932,57.894305"
"142552";"Карачино";"Тобольский район, Тюменская область, Россия";"68.159034,58.017001"
"142554";"Лайтамак";"Тобольский район, Тюменская область, Россия";"67.458959,58.40985"
"142555";"Malaya Zorkaltseva";"Tobolsky District, Tyumen Oblast, Russia";"68.398328,58.415677"
"142557";"Нижние Аремзяны";"Тобольский район, Тюменская область, Россия";"68.609863,58.495059"
"142558";"Овсянникова";"Тобольский район, Тюменская область, Россия";"68.074898,58.290983"
"142561";"Сетово";"Тобольский район, Тюменская область, Россия";"67.799044,58.022516"
"142562";"Сибиряк";"Тобольский район, Тюменская область, Россия";"68.465261,58.147095"
"142567";"Ембаево";"Тюменский район, Тюменская область, Россия";"65.764791,57.150578"
"142569";"Княжево";"Тюменский район, Тюменская область, Россия";"65.746393,56.880563"
"142571";"Муллаши";"Тюменский район, Тюменская область, Россия";"66.075284,57.002225"
"142572";"Нариманова";"Тюменский район, Тюменская область, Россия";"65.095815,57.373428"
"142576";"Созоново";"Тюменский район, Тюменская область, Россия";"66.305702,57.143473"
"142578";"Чикча";"Тюменский район, Тюменская область, Россия";"65.975113,57.146847"
"142580";"Алымка";"Уватский район, Тюменская область, Россия";"68.803899,59.025267"
"142585";"Нагорный";"Уватский район, Тюменская область, Россия";"69.028208,59.132937"
"142589";"Tugalovo";"Uvatsky District, Tyumen Oblast, Russia";"69.74607,59.748387"
"142591";"Буньково";"Упоровский район, Тюменская область, Россия";"66.126398,56.172791"
"142592";"Бызово";"Упоровский район, Тюменская область, Россия";"66.191257,56.300205"
"142593";"Емуртла";"Упоровский район, Тюменская область, Россия";"66.46068,56.161318"
"142594";"Емуртлинский";"Упоровский район, Тюменская область, Россия";"66.4927669,56.1564347"
"142595";"Ингалинское";"Упоровский район, Тюменская область, Россия";"65.94555,56.424611"
"142601";"Одино";"Упоровский район, Тюменская область, Россия";"66.014558,56.123398"
"142604";"Суерка";"Упоровский район, Тюменская область, Россия";"66.030422,56.255107"
"142607";"Бушуево";"Юргинский район, Тюменская область, Россия";"67.352626,56.733491"
"142609";"Лабино";"Юргинский район, Тюменская область, Россия";"67.789791,56.877715"
"142611";"Novyy Tap";"Yurginsky District, Tyumen Oblast, Russia";"67.715949,57.040075"
"142614";"Шипаково";"Юргинский район, Тюменская область, Россия";"67.638425,56.848498"
"142615";"Авазбакеева";"Ялуторовский район, Тюменская область, Россия";"66.565755,56.921047"
"142616";"Аслана";"Ялуторовский район, Тюменская область, Россия";"66.517228,56.868187"
"142621";"Зиново";"Ялуторовский район, Тюменская область, Россия";"66.13107,56.642317"
"142624";"Киева";"Ялуторовский район, Тюменская область, Россия";"65.960614,56.785744"
"142628";"Pamyatnoye";"Yalutorovsky District, Tyumen Oblast, Russia";"66.279786,56.603641"
"142630";"Ревда";"Ялуторовский район, Тюменская область, Россия";"66.610015,56.877897"
"142632";"Хохлово";"Ялуторовский район, Тюменская область, Россия";"66.374908,56.712274"
"142638";"Гилево";"Ярковский район, Тюменская область, Россия";"67.086149,57.611862"
"142639";"Дубровное";"Ярковский район, Тюменская область, Россия";"66.581063,57.17466"
"142651";"Азаматово";"Алнашский район, Удмуртская Республика, Россия";"52.623866,56.191659"
"142655";"Муважи";"Алнашский район, Удмуртская Республика, Россия";"52.701508,56.04495"
"142658";"Старый Утчан";"Алнашский район, Удмуртская Республика, Россия";"52.338067,56.162421"
"142659";"Удмуртский Тоймобаш";"Алнашский район, Удмуртская Республика, Россия";"52.465826,56.257948"
"142660";"Удмуртское Гондырево";"Алнашский район, Удмуртская Республика, Россия";"52.245685,56.11989"
"142663";"Воегурт";"Балезинский район, Удмуртская Республика, Россия";"53.079743,57.882894"
"142665";"Каменное Заделье";"Балезинский район, Удмуртская Республика, Россия";"53.21494,57.937899"
"142667";"Кестым";"Балезинский район, Удмуртская Республика, Россия";"52.967562,58.028254"
"142669";"Люк";"Балезинский район, Удмуртская Республика, Россия";"53.260646,58.117863"
"142673";"Erkeshevo";"Balezinsky District, Udmurt Republic, Russia";"53.187236,58.060598"
"142674";"Yunda";"Balezinsky District, Udmurt Republic, Russia";"52.897933,57.884143"
"142676";"Брызгалово";"Вавожский район, Удмуртская Республика, Россия";"51.499975,56.714348"
"142679";"Зямбайгурт";"Вавожский район, Удмуртская Республика, Россия";"51.620789,56.759617"
"142680";"Какмож";"Вавожский район, Удмуртская Республика, Россия";"51.854217,56.851978"
"142681";"Новая Бия";"Вавожский район, Удмуртская Республика, Россия";"51.699958,56.799458"
"142682";"Большая Кивара";"Воткинский район, Удмуртская Республика, Россия";"54.192253,57.184295"
"142686";"Гавриловка";"Воткинский район, Удмуртская Республика, Россия";"54.074529,57.033478"
"142687";"Iyulskoye";"Votkinsk District, Udmurt Republic, Russia";"53.605734,56.919136"
"142689";"Kvarsa";"Votkinsk District, Udmurt Republic, Russia";"53.945342,56.959283"
"142699";"Верхняя Слудка";"Глазовский район, Удмуртская Республика, Россия";"52.573004,58.215059"
"142701";"Дзякино";"Глазовский район, Удмуртская Республика, Россия";"52.352916,58.179852"
"142703";"Золотарево";"Глазовский район, Удмуртская Республика, Россия";"52.832275,58.314372"
"142708";"Люм";"Глазовский район, Удмуртская Республика, Россия";"52.46367,58.249814"
"142712";"Удмуртские Ключи";"Глазовский район, Удмуртская Республика, Россия";"52.460705,58.040576"
"142713";"Ураково";"Глазовский район, Удмуртская Республика, Россия";"52.696702,57.923257"
"142714";"Верхняя Игра";"Граховский район, Удмуртская Республика, Россия";"52.106401,55.949022"
"142716";"Каменное";"Граховский район, Удмуртская Республика, Россия";"52.023783,56.037971"
"142722";"Staryye Yatchi";"Grahovsky District, Udmurt Republic, Russia";"51.657908,56.000412"
"142723";"Большой Зетым";"Дебесский район, Удмуртская Республика, Россия";"53.777905,57.596378"
"142724";"Верхний Четкер";"Дебесский район, Удмуртская Республика, Россия";"53.628866,57.491984"
"142725";"Заречная Медла";"Дебесский район, Удмуртская Республика, Россия";"53.926504,57.622761"
"142726";"Nizhnyaya Pykhta";"Debessky District, Udmurt Republic, Russia";"53.99271,57.689861"
"142727";"Сюрногурт";"Дебесский район, Удмуртская Республика, Россия";"53.63925,57.621094"
"142728";"Такагурт";"Дебесский район, Удмуртская Республика, Россия";"53.697263,57.575912"
"142731";"Тыловай";"Дебесский район, Удмуртская Республика, Россия";"53.789592,57.492589"
"142732";"Уйвай";"Дебесский район, Удмуртская Республика, Россия";"53.92946,57.53855"
"142733";"Азино";"Завьяловский район, Удмуртская Республика, Россия";"52.71006,56.972747"
"142734";"Бабино";"Завьяловский район, Удмуртская Республика, Россия";"53.464267,56.654585"
"142736";"Италмас";"Завьяловский район, Удмуртская Республика, Россия";"53.476098,56.915854"
"142737";"Каменное";"Завьяловский район, Удмуртская Республика, Россия";"53.288727,56.730776"
"142738";"Кияик";"Завьяловский район, Удмуртская Республика, Россия";"52.802945,56.967655"
"142739";"Лудорвай";"Завьяловский район, Удмуртская Республика, Россия";"53.09285,56.757352"
"142740";"Люк";"Завьяловский район, Удмуртская Республика, Россия";"52.805128,56.909967"
"142741";"Люкшудья";"Завьяловский район, Удмуртская Республика, Россия";"53.012172,56.965579"
"142748";"Юськи";"Завьяловский район, Удмуртская Республика, Россия";"53.076222,56.659711"
"142749";"Ягул";"Завьяловский район, Удмуртская Республика, Россия";"53.311787,56.945922"
"142750";"Якшур";"Завьяловский район, Удмуртская Республика, Россия";"53.437686,56.88405"
"142751";"Бачкеево";"Игринский район, Удмуртская Республика, Россия";"52.959019,57.505173"
"142753";"Зура";"Игринский район, Удмуртская Республика, Россия";"53.368273,57.613323"
"142756";"Лоза";"Игринский район, Удмуртская Республика, Россия";"53.013412,57.366201"
"142758";"Магистральный";"Игринский район, Удмуртская Республика, Россия";"52.40483,57.36524"
"142760";"Менил";"Игринский район, Удмуртская Республика, Россия";"53.096209,57.633479"
"142761";"Мужбер";"Игринский район, Удмуртская Республика, Россия";"53.431039,57.392931"
"142762";"Новые Зятцы";"Игринский район, Удмуртская Республика, Россия";"52.575348,57.459948"
"142764";"Борок";"Камбарский район, Удмуртская Республика, Россия";"53.897246,56.433416"
"142765";"Ершовка";"Камбарский район, Удмуртская Республика, Россия";"53.878588,56.456174"
"142769";"Нижний Армязь";"Камбарский район, Удмуртская Республика, Россия";"53.979864,56.446523"
"142771";"Арзамасцево";"Каракулинский район, Удмуртская Республика, Россия";"53.700066,56.147195"
"142772";"Боярка";"Каракулинский район, Удмуртская Республика, Россия";"54.02681,56.056664"
"142773";"Быргында";"Каракулинский район, Удмуртская Республика, Россия";"53.417474,55.90257"
"142774";"Вятское";"Каракулинский район, Удмуртская Республика, Россия";"53.862365,56.062142"
"142779";"Ныргында";"Каракулинский район, Удмуртская Республика, Россия";"53.340012,55.903115"
"142780";"Чеганда";"Каракулинский район, Удмуртская Республика, Россия";"53.529099,55.953538"
"142782";"Дырпа";"Кезский район, Удмуртская Республика, Россия";"53.421543,58.054179"
"142785";"Кулига";"Кезский район, Удмуртская Республика, Россия";"53.762113,58.183098"
"142786";"Мысы";"Кезский район, Удмуртская Республика, Россия";"53.849429,58.135869"
"142787";"Новый Унтем";"Кезский район, Удмуртская Республика, Россия";"53.767601,58.060331"
"142788";"Pazhman";"Kezsky District, Udmurt Republic, Russia";"53.637678,57.979316"
"142789";"Puzhmez";"Kezsky District, Udmurt Republic, Russia";"53.540579,57.92699"
"142790";"Старая Гыя";"Кезский район, Удмуртская Республика, Россия";"53.542475,58.127915"
"142792";"Сыга 2";"Кезский район, Удмуртская Республика, Россия";"53.563962,57.86745"
"142793";"Чепца";"Кезский район, Удмуртская Республика, Россия";"53.405032,57.88955"
"142794";"Юски";"Кезский район, Удмуртская Республика, Россия";"53.77548,57.932371"
"142797";"Бемыж";"Кизнерский район, Удмуртская Республика, Россия";"51.720979,56.147094"
"142798";"Верхний Бемыж";"Кизнерский район, Удмуртская Республика, Россия";"51.708043,56.22754"
"142799";"Вичурка";"Кизнерский район, Удмуртская Республика, Россия";"51.310125,56.389274"
"142800";"Гыбдан";"Кизнерский район, Удмуртская Республика, Россия";"51.628542,56.560129"
"142801";"Кибья";"Кизнерский район, Удмуртская Республика, Россия";"51.412946,56.413667"
"142802";"Короленко";"Кизнерский район, Удмуртская Республика, Россия";"51.773189,56.421609"
"142803";"Крымская Слудка";"Кизнерский район, Удмуртская Республика, Россия";"51.426196,55.997829"
"142804";"Русская Коса";"Кизнерский район, Удмуртская Республика, Россия";"51.503164,56.55113"
"142806";"Staraya Bodya";"Kiznersky District, Udmurt Republic, Russia";"51.347333,56.358322"
"142809";"Ягул";"Кизнерский район, Удмуртская Республика, Россия";"51.581515,56.347784"
"142812";"Ildibayevo";"Kiyasovsky District, Udmurt Republic, Russia";"53.247863,56.261623"
"142813";"Лутоха";"Киясовский район, Удмуртская Республика, Россия";"53.29171,56.302652"
"142814";"Мушак";"Киясовский район, Удмуртская Республика, Россия";"53.063852,56.237832"
"142826";"Нижние Юри";"Малопургинский район, Удмуртская Республика, Россия";"52.717237,56.407417"
"142828";"Pugachevo";"Malopurginsky District, Udmurt Republic, Russia";"53.073958,56.595663"
"142830";"Большая Кибья";"Можгинский район, Удмуртская Республика, Россия";"52.602253,56.367198"
"142831";"Bolshaya Pudga";"Mozhginsky District, Udmurt Republic, Russia";"52.112006,56.489098"
"142832";"Большие Сибы";"Можгинский район, Удмуртская Республика, Россия";"52.246754,56.33339"
"142833";"Верхние Юри";"Можгинский район, Удмуртская Республика, Россия";"52.559951,56.431794"
"142834";"Горняк";"Можгинский район, Удмуртская Республика, Россия";"52.42727,56.450921"
"142836";"Мельниково";"Можгинский район, Удмуртская Республика, Россия";"52.513589,56.58468"
"142837";"Новый Русский Сюгаил";"Можгинский район, Удмуртская Республика, Россия";"52.117684,56.422375"
"142838";"Ныша";"Можгинский район, Удмуртская Республика, Россия";"52.08662,56.348317"
"142839";"Pazyal";"Mozhginsky District, Udmurt Republic, Russia";"52.17823,56.625757"
"142840";"Pychas";"Mozhginsky District, Udmurt Republic, Russia";"52.44308,56.499538"
"142841";"Russkiy Pychas";"Mozhginsky District, Udmurt Republic, Russia";"52.516563,56.653205"
"142842";"Старые Какси";"Можгинский район, Удмуртская Республика, Россия";"52.258989,56.264197"
"142845";"Dulesovo";"Sarapulsky District, Udmurt Republic, Russia";"53.782181,56.548341"
"142850";"Уральский";"Сарапульский район, Удмуртская Республика, Россия";"53.52538,56.493556"
"142851";"Шадрино";"Сарапульский район, Удмуртская Республика, Россия";"53.583572,56.282091"
"142853";"Юрино";"Сарапульский район, Удмуртская Республика, Россия";"53.376071,56.372622"
"142855";"Гобгурт";"Селтинский район, Удмуртская Республика, Россия";"52.057371,57.157715"
"142856";"Головизнин Язок";"Селтинский район, Удмуртская Республика, Россия";"52.129443,57.338135"
"142859";"Льнозаводский";"Селтинский район, Удмуртская Республика, Россия";"52.197185,57.335405"
"142861";"Сюромошур";"Селтинский район, Удмуртская Республика, Россия";"52.087734,57.231912"
"142862";"Узи";"Селтинский район, Удмуртская Республика, Россия";"52.436235,57.356322"
"142863";"Уть-Сюмси";"Селтинский район, Удмуртская Республика, Россия";"51.80569,57.518395"
"142865";"Yugdon";"Seltinsky District, Udmurt Republic, Russia";"52.243843,57.273249"
"142869";"Зон";"Сюмсинский район, Удмуртская Республика, Россия";"51.358517,57.179348"
"142870";"Кильмезь";"Сюмсинский район, Удмуртская Республика, Россия";"51.333374,57.009872"
"142871";"Лекшур";"Сюмсинский район, Удмуртская Республика, Россия";"51.857325,57.149821"
"142873";"Большой Жужгес";"Увинский район, Удмуртская Республика, Россия";"52.271116,56.716902"
"142878";"Кулябино";"Увинский район, Удмуртская Республика, Россия";"52.302548,56.808408"
"142879";"Кыйлуд";"Увинский район, Удмуртская Республика, Россия";"52.458145,56.865904"
"142880";"Мушковай";"Увинский район, Удмуртская Республика, Россия";"52.52975,57.057925"
"142881";"Новый Мултан";"Увинский район, Удмуртская Республика, Россия";"52.286872,57.156207"
"142882";"Нылга";"Увинский район, Удмуртская Республика, Россия";"52.367523,56.759375"
"142883";"Областная";"Увинский район, Удмуртская Республика, Россия";"52.581699,56.987874"
"142886";"Удугучин";"Увинский район, Удмуртская Республика, Россия";"52.456753,57.212693"
"142887";"Чекан";"Увинский район, Удмуртская Республика, Россия";"52.667812,57.113668"
"142892";"Зюзино";"Шарканский район, Удмуртская Республика, Россия";"54.030924,57.472616"
"142894";"Кыква";"Шарканский район, Удмуртская Республика, Россия";"53.835092,57.363022"
"142895";"Мишкино";"Шарканский район, Удмуртская Республика, Россия";"53.94359,57.192835"
"142896";"Мувыр";"Шарканский район, Удмуртская Республика, Россия";"53.589986,57.298972"
"142897";"Нижние Кивары";"Шарканский район, Удмуртская Республика, Россия";"54.088453,57.324128"
"142900";"Старые Быги";"Шарканский район, Удмуртская Республика, Россия";"53.759427,57.218157"
"142901";"Ежево";"Юкаменский район, Удмуртская Республика, Россия";"52.226928,58.025495"
"142902";"Жувам";"Юкаменский район, Удмуртская Республика, Россия";"52.336567,57.821148"
"142907";"Починки";"Юкаменский район, Удмуртская Республика, Россия";"52.272769,57.954125"
"142908";"Pyshket";"Yukamensky District, Udmurt Republic, Russia";"51.962985,57.899413"
"142909";"Шамардан";"Юкаменский район, Удмуртская Республика, Россия";"52.152673,58.021186"
"142910";"Большие Ошворцы";"Якшур-Бодьинский район, Удмуртская Республика, Россия";"53.296085,57.201676"
"142912";"Кекоран";"Якшур-Бодьинский район, Удмуртская Республика, Россия";"53.000817,57.180451"
"142913";"Лынга";"Якшур-Бодьинский район, Удмуртская Республика, Россия";"53.028503,57.296278"
"142915";"Старые Зятцы";"Якшур-Бодьинский район, Удмуртская Республика, Россия";"52.646989,57.347096"
"142917";"Бачумово";"Ярский район, Удмуртская Республика, Россия";"51.9155,58.275823"
"142919";"Dizmino";"Yarsky District, Udmurt Republic, Russia";"52.147795,58.217017"
"142920";"Елово";"Ярский район, Удмуртская Республика, Россия";"51.9632,58.344745"
"142921";"Зюино";"Ярский район, Удмуртская Республика, Россия";"51.790805,58.190001"
"142923";"Pudem";"Yarsky District, Udmurt Republic, Russia";"52.163004,58.304296"
